162|ʔomnˈam ʔosfˈim ʔˈet hapaχmˈan hadˈu χamtsanˈi beχinˈam, ʔavˈal baʁˈeɡa ʃehaʔˈets ʔˈo haplˈankton metˈim,
163|veʔˈaz hapaχmˈan hadˈu χamtsanˈi ʃehˈem ʔasfˈu, ɡˈam ʔˈim ʃatˈalnu tʁiljˈon ʔetsˈim.
164|vehapaχmˈan ʃelahˈem jipalˈet beχazaʁˈa laʔavˈiʁ, lˈo jaχzˈoʁ beχazaʁˈa laʔatmosfˈeʁa.
165|ʔˈel hamezikˈim vehasʁefˈot ʔanˈaχnu jeχolˈim liʃtˈol jˈaʔaʁ hajˈom.
166|ʔavˈal ʔˈaf ʔeχˈad lˈo ʔomˈeʁ lanˈu ʃebeʔˈod χamiʃˈim ʃanˈa lˈo javˈo mˈiʃehu ʃejiʁtsˈe lefanˈot makˈom leʃχunˈa χadaʃˈa ʔˈo mifʔˈal χadˈaʃ.
167|vejiχʁˈot ʔˈet kˈol hajˈaʔaʁ hazˈe, levadˈe ʃehapaχmˈan hadˈu χamtsanˈi ʃesilˈaknu,
168|kaʔavˈoʁ kamˈa ʔasʁˈot ʃanˈim bilvˈad. hoʔalˈu kamˈa veχˈama pitʁonˈot ʔefʃaʁijˈim labeʔajˈa hazˈot.
169|lemaʃˈal livnˈot mitknˈej ʔiχsˈun ɡdolˈim veʔatumˈim.
170|ʔˈo laχfˈoʁ boʁˈot ɡdolˈim baʔadamˈa, haʔalujˈot ʃekʁuχˈot bekvuʁˈa ʃˈel miljaʁdˈej tˈonot ʃˈel χˈomeʁ ʔoʁɡˈani,
171|hˈi likbˈoʁ bameʁχaʔˈot ʔˈet haχˈomeʁ haʔoʁɡˈani, lidχˈos ʔˈet haɡˈaz ʔˈal hajabaʃˈa veʔˈaz lehazʁˈik ʔotˈo leʔˈomek ʃˈel keʔˈelef, mˈetʁim mitˈaχat lamˈajim. hapaχmˈan hadˈu χamtsanˈi kavˈed jotˈeʁ mehamˈajim veʔasˈuj lehiʃaʔˈeʁ baʔˈomek bemˈeʃeχ ʔalfˈej ʃanˈim.
172|hˈi lisfˈoaχ ʔˈet hapaχmˈan hadˈu χamtsanˈi beʔemtsaʔˈut ʃeɡdelˈot leʔˈoʁeχ χofˈej kalifˈoʁnija.
173|ʔasujˈot litsmˈoaχ bekˈetsev ʃˈel keχatsˈi mˈeteʁ beχˈol jˈom.
174|veʔˈaz lehaʃkˈia ʔˈet haʔatsˈot haʔˈele bekaʁkaʔˈit hajˈam.
175|habeʔajˈa hˈi ʃemeʔˈeveʁ laʔetɡˈaʁ hatˈeχni ʃˈel hazʁakˈat paχmˈan dˈu χamtsanˈi leʔˈomek hajˈam,
176|ʔˈo haʃkaʔˈat miljonˈej tˈonot ʃˈel ʔatsˈot bakaʁkaʔˈit.
177|ʔanˈaχnu lˈo mamˈaʃ jodʔˈim mˈa tihjˈe hahaʃpaʔˈa ʃˈel peʔulˈot kaʔˈele.
178|habˈajo tʃˈaʁ hamitkabˈel mipiʁolˈiza ʃˈel χˈomeʁ ʔoʁɡˈani.
179|vejaχˈol lehiʃamˈeʁ mitˈaχat laʔadamˈa bemˈeʃeχ ʔalfˈej ʃanˈim.
180|kˈal liʁʔˈot ʃehaʔalˈut hakolˈelet ʃˈel kibˈua miljaʁdˈej tˈonot ʃˈel paχmˈan baʃitˈa hazˈo, ʔadˈajin maɡiʔˈa letʁiljonˈej dolˈaʁim.
181|ʔotˈa habeʔajˈa ʃemeʃutˈefet lekˈol ʃitˈot haʔisˈuf vehakibˈua.
182|meviʔˈa ʔotˈanu lemˈa ʃehˈu haʔetɡˈaʁ haʃliʃˈi ʃˈel silˈuk paχmˈan hadˈu χamtsanˈi mehaʔavˈiʁ.
183|haʔanalˈoɡja ʃeʔosˈe kˈan ʔavnˈeʁ ɡʁˈos meʁamˈezet ʔˈal tʃuvˈa ʔefʃaʁˈit laʃeʔelˈa mˈi jeʃalˈem ʔˈet haχeʃbˈon.
184|kʃemedubˈaʁ bepinˈuj hahaʃpˈa mehaʁeχˈov ʃelˈanu, hakˈesef maɡˈia mehamisˈim ʃeʔanˈaχnu meʃalmˈim.
185|ʔˈaz ʔulˈaj hapitaʁˈon, ɡˈam bamikʁˈe hazˈe, ʔavnˈeʁ ɡʁˈos metsanˈen ʔˈet hahitlahavˈut ʃelˈa.
186|lemamˈen ʔˈet hapʁojˈektim haʃonˈim lesilˈuk paχmˈan hadˈu χamtsanˈi mehaʔatmosfˈeʁa.
187|dˈeʁeχ ʃemvusˈeset ʔˈal haʃitˈa hakalkalˈit hajeʔilˈa bejotˈeʁ ʃemukˈeʁet lanˈu hajˈom.
188|haʁaʔjˈon habsisˈi ʃemeʔaχoʁˈej haʃitˈa hazˈo, ʃenusχˈa bemisɡˈeʁet ʔamanˈat kijˈoto.
189|hˈu lahafˈoχ ʔˈet plitˈot hapaχmˈan hadˈu χamtsanˈi ʃeχevʁˈa ʔˈalef kiblˈa ʔiʃˈuʁ mehamemʃalˈa.
190|jiflˈot ʃnˈej tˈonot ʃˈel paχmˈan dˈu χamtsanˈi beχˈol ʃanˈa.
191|veʔulˈaj hiʃkˈia beteχnolˈoɡjot ʃepoltˈot paχˈot paχmˈan dˈu χamtsanˈi laʔavˈiʁ.
192|tˈon ʔeχˈad ʃˈel paχmˈan dˈu χamtsanˈi. haχevʁˈa maχazikˈa bejadˈa kʁˈedit ʃejaχˈol leʔafʃˈeʁ lˈa liflˈot.
193|kiblˈa ɡˈam kˈen ʔiʃˈuʁ liflˈot ʃnˈej tˈonot ʃˈel paχmˈan dˈu χamtsanˈi.
194|ʔavˈal bafˈoʔal polˈetet ʃloʃˈa tˈonot, ʔuvdˈa ʃemaʔamidˈa ʔotˈa besakanˈa lekabˈel knasˈot mehaʁeɡulˈatoʁ.
195|hapitʁˈon ʃehetsˈiʔa ʔamanˈat kijˈoto hˈu leʔafʃˈeʁ laχevʁˈa bˈet liʁχˈoʃ meχevʁˈa ʔˈalef ʔˈet hakʁˈedit haʔodˈef ʃelˈa.
196|tmuʁˈat meχˈiʁ ʃejikavˈa ʔˈal jedˈej klalˈej hahetseˈa vehabikˈuʃ hamekubalˈim baʃˈuk.
197|laχavaʁˈot jˈeʃ tamʁˈits kalkalˈi muvhˈak leʔamˈets ʔˈo lefatˈeaχ teχnolˈoɡjot lehafχatˈat plitˈot.
198|laʁˈevaχ mimeχiʁˈat hakʁˈeditim habˈilti neχutsˈim.
199|hamisχˈaʁ bepaχmˈan hˈu χadaʃˈot meʔulˈot, χadaʃˈot tovˈot bimjuχˈad ʔavuʁenˈu hajisʁaʔelˈim.
200|kemedinˈa ktanˈa vedalˈat maʃʔabˈim, hajeχˈolet ʃˈel jisʁaʔˈel litʁˈom bemejʃaʁˈim lepitʁˈon beʔajˈat hahitχamemˈut haɡlobˈalit,
201|hˈi zniχˈa beχˈol knˈe midˈa. plitˈot hapaχmˈan hadˈu χamtsanˈi bejisʁaʔˈel.
202|mehavˈot besˈaχ hakˈol ʔalpˈit mitˈoχ sˈaχ kˈol haplitˈot haɡlobˈalijot.
203|ubehinatˈen hamaʃbˈeʁ hakalkalˈi ʃeʔanˈaχnu dohaʁˈim ʔelˈav baʃanˈa haʔaχʁonˈa.
204|kaniʁʔˈe ʃelˈo nuχˈal lemamˈen pʁojˈektim ɡdolˈim lesilˈuk paχmˈan beʔatˈid haniʁʔˈe laʔˈajin.
205|kʃeboχanˈim ʔˈet hamispaʁˈim bemabˈat mefukˈaχ, jeχolˈim lehasˈot kedˈej litʁˈom lepitʁˈon beʔajˈat hitχamemˈut haɡlobˈalit.
206|mitˈoχ miχlˈol haʔetɡaʁˈim ʃemehavˈim ʔˈet beʔajˈat hahitχamemˈut haɡlobˈalit,
207|ʃebˈu lˈanu hajisʁaʔelˈim jˈeʃ ʔˈet hapotentsijˈal lehaʃpˈia ʔˈal pitʁˈon baʔajˈat haʔaklˈim.
208|kfˈi ʃeʁaʔˈinu naχˈon lehajˈom lebaʔajˈat hahitχamemˈut haɡlobˈalit,
209|ʃelˈo nuχˈal liftˈoʁ ʔˈet habeʔajˈa haʔatsumˈa hazˈo beʔezʁˈat teχnolˈoɡja kajˈemet.
210|ʃeʁˈak tsaʁˈiχ leʃanˈot ʔotˈa baktanˈa, zˈe ʔomˈeʁ ʃenitstaʁˈeχ pitʁonˈot χadaʃˈim.
211|pitʁonˈot mekoʁijˈim venoʔazˈim, hahistˈoʁja moχiχˈa ʃebejisʁaʔˈel jˈeʃ lˈo meʔˈat jazamˈim umamtsiʔˈim.
212|ʃemesuɡalˈim lesˈuɡ kazˈe ʃˈel χaʃivˈa mˈa ʃeʔomˈeʁ ʃeʔanˈaχnu hajisʁaʔelˈim.
213|jeχolˈim lehavˈot ɡoʁˈem maʃmaʔutˈi meʔˈod bamaʔavˈak kenˈeɡed hahitχamemˈut haɡlobˈalit.
214|beʔotˈo haʔˈofen ʃebˈo lepituχˈim jisʁeʔelˈim, keduɡmˈat hadˈisk onkˈi, ʔajsikjˈu, wˈajz vewˈatsʔap,
215|hajtˈa haʃpaʔˈa ʔadiʁˈa ʔˈal ʔolˈam hateχnolˈoɡja haɡlobˈalit.
216|madɡˈim ʔˈet hasˈuɡ hazˈe ʃˈel χaʃivˈa jetsiʁatˈit bemisɡˈeʁet haʔavodˈa ʃeʔosˈim hˈu veʔamitˈav.
217|ʃovjˈo hakolˈel ʃˈel ʃˈuk hapaχmˈan haɡlobˈali, ubehanaχˈa ʃenatslˈiaχ liftˈoʁ ʔˈet habeʔajˈot ʃetiʔˈeʁ ʔavnˈeʁ,
218|hˈu tsafˈuj litsmˈoaχ lˈe ʔesʁˈim uʃnˈajim tʁiljˈon dˈolaʁ, hahatslaχˈa hamuχˈaχat ʃˈel hahˈajtek hajisʁaʔelˈi.
219|jeχolˈa beheχlˈet limʃˈoχ maʃkiʔˈim ʃeʁatsˈu lenatsˈel ʔˈet hahizdamnˈut hakalkalˈit hamavtˈiχa hazˈo.
220|velehaʃkˈia beteχnolˈoɡjot χadaʃˈot ubepitʁonˈot χadaʃˈim.
221|todˈa ʁabˈa ledˈoktoʁ ʔavnˈeʁ ɡʁˈos, ʔatˈem muzmanˈim laʔakˈov ʔaχʁˈej ʔavnˈeʁ betwˈiteʁ, ʔˈeks.
222|ʔˈim lemˈiʃehu mikˈem hamaʔazinˈim mistovˈev baʁˈoʃ ʁaʔajˈon mavʁˈik.
223|ʔavnˈeʁ mazmˈin ʔetχˈem lehitstaʁˈef lefˈoʁum miktsoʔˈi ʃehekˈimu hˈu veʔamitˈav.
224|ʔanˈi ʁotsˈe lehamlˈits laχˈem ʔˈal pˈodkast χadˈaʃ vemutslˈaχ meʔˈod, letaʔamˈi.
225|podkˈast χadˈaʃ mehaɡaʃˈat dʒˈeʁemi fˈoɡel ʃebˈo hˈu meʔaʁˈeaχ jisʁaʔelˈim vejisʁaʔelijˈot meʃanˈej metsiʔˈut.
226|laχˈen ʔanˈi ʔohˈev laχʃˈov ʔˈal tχanˈim ʃekaʔˈele, kˈi ʔˈal mˈahen haʔekʁonˈot ʃemeʔaχoʁˈej haʔasijˈa.
227|zˈo haʁχavˈat ʔofakˈim bamuvˈan haʔamˈok. laʁadikˈal jˈeʃ bentˈajim χamiʃˈa pʁakˈim.
228|veʔanˈi mamlˈits bimjuχˈad ʔˈal hapˈeʁek ʔˈim ʔehˈud baʁˈak, ʃebˈo hˈu vedʒˈeʁmi mesoχaχˈim ʔˈal hapʁojˈekt hatsijonˈi.
229|beʔikˈaʁ dˈeʁeχ pʁˈizma ʃˈel haʃeʁˈut hatsvaʔˈi ʃelˈo, ʔavˈal hapˈeʁek hazˈe χasˈaf lˈi tsˈad ʔaχˈeʁ vepaχˈot mukˈaʁ.
230|baʁˈak hˈu ʔintelektuʔˈal maʁʃˈim ʃemenateˈaχ ʔˈet hahistˈoʁja ʃˈel hatsijonˈut betsuʁˈa mʁatˈeket.
231|ʔosˈim histˈoʁja hˈem ʃˈeli nˈoj, menahˈelet hahafakˈa, ʃelˈi ɡuʔˈeta, hilˈa ʃˈemeʃ vekaʁmˈel kenˈaʁi.
232|ʃalˈom ubʁuχˈim habaʔˈim leʔosˈim histˈoʁja. baʔesʁˈim veʔaʁbaʔˈa befˈebʁuaʁ, ʔˈelef tʃˈa meʔˈot ʃiʃˈim uʃmonˈe
233|jatsʔˈa tsolˈelet kˈej mˈeʔa ʔesʁˈim vetˈeʃa mibsˈis ʁibˈatʃi ʃˈel χˈel hajˈam hasovjˈeti.
234|hˈi hiflˈiɡa leʔitˈa ʔˈel miχˈuts lanamˈal, ʃetiʃʔˈim uʃmonˈa ʔanʃˈej tsivtˈa ʃˈel hatsolˈelet.
235|lˈo mamˈaʃ tsipˈu beχiljˈon ʔenˈajim, ʃˈava hakˈej mˈeʔa ʔesʁˈim vetˈeʃa.
236|vehatsˈevet kivˈa limnuχˈa ʔaʁukˈa jotˈeʁ, veχˈaχ ʔastˈa hakˈej mˈeʔa ʔesʁˈim vetˈeʃa ʔˈet daʁkˈa.
237|bemejmˈav hakʁiʁˈim ʃˈel haʔokjˈanos haʃakˈet, hakˈej mˈeʔa ʔesʁˈim vetˈeʃa ʃamʁˈa ʔˈal dmamˈat ʔalχˈut meleʔˈa leχˈol ʔˈoʁeχ hahaflaɡˈa.
238|hˈi hajtˈa ʔamuʁˈa litsˈoʁ kˈeʃeʁ memifkadˈa ʁˈak beʃtˈej nekudˈot leʔˈoʁeχ hamaslˈul.
239|keʃetaχatsˈe ʔˈet kˈav haʔˈoʁeχ mˈeʔa uʃmonˈim ukʃetaɡˈia leʔezˈoʁ hasijˈuʁ ʃelˈa.
240|veʔˈaf ʔˈot χajˈim lˈo nitkabˈel mehatsolˈelet. keʃeɡˈam haʃavˈua haʁeviʔˈi χalˈaf lelˈo kˈeʃeʁ,
241|lemivtsˈa χipusˈim ʁeχˈav hekˈef. ʔasʁˈot sfinˈot umetosˈim sovjˈetim.
242|hajˈa ʃeʔˈej ʃˈam bebasˈis sodˈi leχofˈav ʃˈel haʔokijˈanos haʃakˈet.
243|ʔamlˈu mumχˈej ʔakˈustika ʃˈel hatsavˈa haʔameʁikˈani ʔˈal nitˈuaχ ʃˈel ʁˈaχaʃ χaʁˈiɡ.
244|hajˈa pitsˈuts tˈat jamˈi χazˈak, uleʔaχaʁˈav kolˈot tviʔatˈa ʃˈel tsolˈelet.
245|hamaʔaʁˈeχet hiknˈa ʔˈet mekˈoʁ haʔˈot, keʔalpˈajim veʔaʁbˈa meʔˈot kilomˈetʁim, tsfonˈit maʔaʁavˈit lehawˈaj.
246|kˈe ʃˈeʃ meʔˈot kilomˈetʁim mehamakˈom ʃebˈo hajˈu haʁusˈim ʔasukˈim,
247|beχipˈus ʔaχˈaʁ hakˈej mˈeʔa ʔesʁˈim vetˈeʃa. betˈom ʃavuʔˈot ʔaʁukˈim ʃˈel χipuʃˈim,
248|kˈi ʔafsˈu hasikujˈim leʔatˈeʁ ʔˈet hakˈej mˈeʔa ʔesʁˈim vetˈeʃa.
249|ʃomʔˈu hejtˈev ʔˈet kolˈot tviʔatˈa ʃˈel hatsolˈelet, paχˈot ʔˈo jotˈeʁ belˈev haʔokjˈanos haʃakˈet.
250|meʁχˈak ʔalfˈej kilomˈetʁim mehajabaʃˈa. mˈahi ʔotˈa maʔaʁˈeχet χajʃanˈim mistoʁˈit?
251|beʃnˈat ʔˈelef tʃˈa meʔˈot ʃloʃˈim veʃˈeva. χakˈaʁ ʔˈet haʔˈofen ʃebˈo mitpaʃtˈim ɡalˈej kˈol betˈoχ hamˈajim.
252|ʃeʔanˈaχnu moʁidˈim mitʔˈan χˈomeʁ nˈefets leʔˈomek ʃˈel kamˈa meʔˈot mˈetʁim.
253|hitpaʃtˈu minekudˈat hapitsˈuts leχˈol ʔˈeveʁ. haɡalˈim ʃejifɡeʔˈu bekaʁkaʔˈit hajˈam jisfɡˈu baχˈol vejeʔalmˈu.
254|ɡalˈej hakˈol ʃejahanˈu lemˈaʔla, ʔˈel pnˈej haʃˈetaχ, vejaχzeʁˈu klapˈej mˈata kemˈo kadˈuʁ tenˈis ʃepoɡˈea bakˈiʁ.
255|hˈem jaʔasˈu ʔˈet daʁkˈam kˈol hadˈeʁeχ ʔˈel hakaʁkaʔˈit, veʔˈaz ɡˈam hˈem jisafɡˈu baχˈol vejeʔalmˈu.
256|ʔavˈal mˈa koʁˈe leʔotˈam ɡalˈej kˈol hˈem lˈo zehˈim bitχunotehˈem beχˈol makˈom baʔokijˈanos.
257|notˈim beʔˈofen tivʔˈi latsˈuf klapˈej mˈaʔla, vemˈajim meluχˈim notˈim liʃkˈoa ʔˈel hakaʁkaʔˈit.
258|ʃehamˈajim baʔokijˈanos niʁʔˈim ktsˈat kemˈo ʔuɡˈat ʃχavˈot.
259|χamimˈim metukˈim vekalˈim jaχasˈit, beʔˈod ʃehamˈajim baʃiχvˈa haʔamukˈa.
260|kʁiʁˈim meluχˈim udχusˈim jotˈeʁ, ɡalˈej kˈol naʔˈim mahˈeʁ jotˈeʁ bemˈajim metukˈim vaχamimˈim.
261|meʔaʃˈeʁ bemˈajim, kʁiʁˈim umluχˈim. damjenˈu leʔatsmeχˈem ɡˈal kˈol ʃeniflˈat mehapitsˈuts.
262|haɡˈal poɡˈeʃ ʔˈet ʃiχvˈat hamˈajim hametukˈim vehaχamimˈim.
263|haχˈelek ʃekaʁˈov jotˈeʁ lifnˈej hamˈajim, kaʁˈa laχˈem pˈaʔam ʃejaʁˈadetem ʔˈim haʔˈoto.
264|velaχˈen haɡalɡalˈim hajemanijˈim ʃˈel haʁˈeχev meʔitˈim mamʃiχˈim linsˈoa beʔotˈa mehiʁˈut.
265|haʁˈeχev ʔasˈuj lifnˈot jamˈina beχadˈut, nˈa mahˈeʁ jotˈeʁ mehaχˈelek hataχtˈon ʃelˈo.
266|haɡˈal ponˈe jamˈina beχadˈut umitʔakˈel beχazaʁˈa lemˈata.
267|ɡalˈej hakˈol naʔˈim mahˈeʁ jotˈeʁ bemˈajim dχusˈim.
268|velaχˈen χelkˈo hataχtˈon ʃˈel ɡˈal hakˈol nˈa mahˈeʁ jotˈeʁ meχelkˈo haʔeljˈon.
269|kʃehˈi poɡˈeʃet ʔˈet ʃiχvˈat hamˈajim haʔeljonˈa, hˈi ʃˈuv muχzˈeʁet lekijvˈun hakaʁkaʔˈit.
270|teʔalˈa ʃemoliχˈa ʔˈet ɡalˈej hakˈol bijiʔilˈut madhimˈa.
271|lˈo jeχolˈim lifʁˈots mimˈena haχˈutsa. hˈem kˈol hazmˈan nitazˈim mehadfanˈot ʃelˈa bemeʁχaʔˈot.
272|ʃeɡalˈej hakˈol haʔˈele lˈo poɡʃˈim beʔˈaf ʃalˈav ʔˈet hakaʁkaʔˈit.
273|velaχˈen hˈem ɡˈam lˈo nivlaʔˈim baχˈol. hˈem mamʃiχˈim lehitpaʃˈet velanˈua leʔˈoʁeχ hateʔalˈa.
274|kimʔˈat miblˈi leʔabˈed mehaʔenˈeʁɡija ʃelahˈem, velaχˈen hˈem mesuɡalˈim lehaɡˈia lemeʁχakˈim ʔadiʁˈim.
275|haʁbˈe jotˈeʁ meʔaʃˈeʁ ʔˈal hajabaʃˈa. biʃnˈat ʔˈelef tʃˈa meʔˈot ʔaʁbaʔˈim veʔˈaʁba ʔaʁˈaχ ʔˈijvinɡ nisˈuj.
276|beʔemtsaʔˈut sfinˈa ʃehetˈila mitʔanˈej nˈefets ktanˈim belˈev jˈam.
277|ɡˈam bemeʁχˈak ʃˈel kimʔˈat ʔalpˈajim kilomˈetʁim. beʔˈeʁeχ kemˈo hameʁχˈak mejisʁaʔˈel leʔitˈalja.
278|naflˈa lejadˈav ʃˈel hatsˈi haʔameʁikˈani, hajˈu mesuɡalˈot lehiʃaʔˈeʁ mitˈaχat lamˈajim bemˈeʃeχ χodaʃˈim ʔaʁukˈim.
279|vehaʔameʁikˈanim χipsˈu pitaʁˈon ʃejeʔafʃˈeʁ lahˈem leɡalˈot ʔotˈan mimeʁχˈak ʁˈav.
280|heʃˈik ʔˈet ʔeχˈad mehapʁojˈektim haɡdolˈim bejotˈeʁ betoldotˈav.
281|maʔaʁˈaχ ʃˈel ʔalfˈej mikʁofˈonim jamijˈim ʃehunχˈu bekaʁkaʔˈit hajˈam, beʔikˈaʁ leʔˈoʁeχ madˈaf hajabˈeʃet.
282|veʔˈal midʁonotehˈem ʃˈel haʁˈim tˈat mejmijˈim, veχubʁˈu letaχanˈot haʔazanˈa ʃonˈot.
283|ubeʔemtsaʔˈut nitˈuaχ ʃˈel ʔotˈot zehˈim ʃenitkablˈu beχˈama mikʁofˈonim ʃonˈim.
284|hajˈu mesuɡalˈot leʔakˈen ʔˈet mikumˈo haklalˈi ʃˈel mekˈoʁ haʔˈot.
285|ʔˈad ʃehˈi hajtˈa mesuɡˈelet leɡalˈot ʔafˈilu metosˈej sijˈuʁ sovjˈetim.
286|ʃetˈasu beɡˈova namˈuχ meʔˈal hamˈajim. hafχˈa lemivtsaʔˈit beʃnˈot haʃiʃˈim.
287|vekijumˈa niʃmˈaʁ besˈod muχlˈat bemˈeʃeχ ʔesʁˈot ʃanˈim.
288|ʔafˈilu lˈo dimjenˈu leʔatsmˈam, heχˈela ʔˈet χajˈeha kˈa tsolˈelet haʁiʃonˈa batsˈi haʔameʁikˈani.
289|χamiʃˈa tilˈim midˈeɡem ʁˈeɡolus ʔaχˈat. bazmˈan ʃelakˈaχ letaχnˈen velivnˈot ʔˈet hahalibˈat.
290|putχˈu tˈilim tovˈim umitkadmˈim jotˈeʁ, vetilˈej haʁˈeɡolus jatsʔˈu mehaʃeʁˈut.
291|ʃebeχˈol zˈot hajˈa medubˈaʁ betsolˈelet mehiʁˈa veʔejχutˈit.
292|ʃeɡˈam hajtˈa metsujˈedet bekˈuʁ ɡaʁʔinˈi mitkadˈem, hatsˈi heχlˈit liʃmˈoʁ ʔotˈa.
293|leklˈi ʃˈajit jeʔudˈi ʔavˈuʁ χipusˈim tˈat jamˈi.
294|biʃnˈat ʔˈelef tʃˈa meʔˈot ʃiʃˈim uʃmonˈe ʔˈim kˈen ʔavʁˈa hahˈalibat ʃipˈuts masˈivi.
295|bemisɡaʁtˈo hutkenˈu bˈa madχefˈim hekefˈim ʃeʔifʃeʁˈu lˈa leʁaχˈef bamˈajim lelˈo tzuzˈa.
296|veʁˈobot tˈat jamˈi ʃehajˈa metsujˈad bematslemˈot mitkadmˈot.
297|tviʔatˈa ʃˈel hakˈej mˈeʔa ʔesʁˈim vetˈeʃa hajtˈa hahizdamnˈut haʁiʃonˈa ʃˈel hahalibˈat
298|keʔaʁbaʔˈa χodaʃˈim leʔaχˈaʁ ʃehasovjˈetim hifsikˈu leχapˈes ʔˈet hatsolˈelet ʃelahˈem.
299|ʔˈel ʔˈeveʁ hanekudˈa ʃebˈa ʔutʁˈu ʁaʃˈej hataviˈa.
300|ʁˈak bodedˈim meʔanʃˈej hatsˈevet ʃˈel hahˈalibat hajˈu mudaʔˈim lematʁˈat hahaflaɡˈa.
301|heχˈel haʁˈobot lisʁˈok ʔˈet kaʁkaʔˈit hajˈam beʔˈomek ʃˈel kaχamiʃˈa kilomˈetʁim.
302|veʔulˈaj ʔˈejze dˈaɡ ʔakʁaʔˈi pˈo vaʃˈam, tslalitˈo habʁuʁˈa ʃˈel ɡˈeʃeʁ ʃˈel tsolˈelet.
303|tsilˈem haʁˈobot lˈo paχˈot mˈi ʔesʁˈim ʔˈelef tmunˈot ʃˈel sʁidˈeha ʃˈel hakˈej mˈeʔa ʔesʁˈim vetˈeʃa.
304|keʃeχazʁˈa hahˈalibat labasˈis hoʔankˈu leʔanʃˈej tsivtˈa ʔotˈot hitstajnˈut mejuχadˈim ʔˈal hahesˈeɡ hamaʁʃˈim.
305|lˈo hajˈa musˈaɡ ʔˈal mˈa bidjˈuk. umˈaʁvin lˈeʁd, sˈaʁ hahaɡanˈa lanasˈi nˈikson,
306|ʔˈet hakˈej mˈeʔa ʔesʁˈim vetˈeʃa mehametsulˈot. ʔanʃˈej hatsavˈa heʔeʁˈiχu ʃehatilˈim haɡaʁʔinijˈim, maʔaʁaχˈot hatikʃˈoʁet hamutspanˈot.
307|vehamismaχˈim hamesuvaɡˈim ʃenimtsaʔˈim ʔˈal hatsolˈelet mehavˈim mejdˈa modiʔˈini jakˈaʁ mipˈaz.
308|netsiɡˈej maχlˈeket hamedinˈa umisʁˈad hamiʃpatˈim, hˈem heʔeʁˈiχu ʃemeʃiʔˈa ʃˈel tsolˈelet tvuʔˈa ʃeʃajˈeχet limedinˈa ʔaχˈeʁet.
309|ʔalulˈa leheχaʃˈev ʔˈal pˈi haχˈok habenleʔumˈi velaχˈen lesabˈeχ ʔˈet ʔaʁtsˈot habʁˈit mibχinˈa miʃpatˈit.
310|ʔavˈal bivdikˈa maʔamikˈa jotˈeʁ hitɡalˈa ʃehasovjˈetim ʔatsmˈam ʔasˈu mˈaʃu domˈe beʔavˈaʁ.
311|veʃilvˈu ʔotˈa batsˈi ʃelahˈem ketsolˈelet ʔimunˈim.
312|hatakdˈim hazˈe hesˈiʁ ʔˈet haχaʃaʃˈot hamiʃpatijˈim vehanasˈi niksˈon ʔiʃˈeʁ ʔˈet hamivtsˈa.
313|hitkansˈu kedˈej letakˈes ʔejtsˈa. kulˈam hevˈinu beʔˈejze ʔetɡˈaʁ teχnolˈoɡi ʔatsˈum medubˈaʁ.
314|hajtˈa ɡˈuʃ matˈeχet bemiʃkˈal ʃˈel kimʔˈat ʔalpˈajim tˈonot.
315|hajˈa χaʃˈaʃ mamaʃˈi ʃehateʔunˈa ʃehevˈiʔa litfiʔatˈa ʃˈel hatsolˈelet.
316|ɡaʁmˈa ɡˈam lehitpaʁkutˈam ʃˈel hatilˈim haɡaʁʔinijˈim ʃehˈi nasʔˈa bevitnˈa.
317|kˈaχ ʃehasʁidˈim ʔasujˈim lihjˈot mezohamˈim bikʁinˈa ʁˈadjo ʔaktˈivit.
318|ʃesikujˈej hahatslaχˈa ʃˈel hapʁojˈekt hazˈe, ʔeχˈad haʁaʔjonˈot haʁiʃonijˈim ʃehuʔalˈu,
319|hajˈa leχabˈeʁ ʔˈel ɡˈuf hatsolˈelet balonˈim, lenapˈeaχ ʔotˈam beʔavˈiʁ ʔˈo beɡˈaz ʔaχˈeʁ.
320|veχˈaχ lehatsˈif ʔotˈa eˈl pnˈej haʃˈetaχ. biɡlˈal haχaʃˈaʃ ʃeʔalijˈa lˈo mevukˈeʁet ʃˈel hatsolˈelet lipnˈej hamˈajim,
321|taχsˈof ʔotˈa lelavjanˈej ʁiɡˈul ʔˈo metosˈej tsilˈum ʃˈel bʁˈit hamoʔatsˈot.
322|mˈi jodˈea mˈa jikʁˈe kʃejavˈinu haʁusˈim ʃehatsolˈelet haɡaʁʔinˈit ʃelahˈem naflˈa lijdˈej haʔameʁikˈanim?
323|ʃekimʔˈat vehovˈil lemilχˈemet ʔolˈam ʃliʃˈit hajˈa ʔadˈajin taʁˈi bemaχotehˈem ʃˈel kulˈam.
324|hapitaʁˈon ʃenivχˈaʁ besofˈo ʃˈel davˈaʁ sfinˈa ʃetatsˈuf lelˈo tzuzˈa ʔˈal pnˈej haʃˈetaχ.
325|kedˈej liʃlˈot tsaʔatsˈua ʔˈo mamtˈak. jimʃˈoχ ʔˈet hatsolˈelet klapˈej maʔlˈa.
326|ʔˈel pˈetaχ mejuχˈad betaχtˈit hasfinˈa. haʁusˈim lˈo juχlˈu liʁʔˈot mibaχˈuts ʔˈet hapeʔilˈut ʃenaʔasˈet mitˈaχat lamˈajim.
