   MRTOTFG ,TRIMMING INDICATOR FOR MJYRTOT,
   MJFQFLG ,TRIMMED MJYRTOT IF R USED < 12 MOS,
   MRBSTWAY ,EASIEST WAY TO TELL US # DAYS USED MARIJUANA/CANNABIS,
   MRDAYPYR ,# DAYS USED MARIJUANA/CANNABIS PAST 12 MONTHS,
   MRDAYPMO ,# DAYS PER MO USED MARIJUANA/CANNABIS PAST 12 MOS,
   MRDAYPWK ,# DAYS PER WEEK USED MARIJUANA/CANNABIS PAST 12 MOS,
   MJDAY30A ,# DAYS USED MARIJUANA/CANNABIS PAST 30 DAYS,
   MR30EST ,BEST EST. # DAYS USED MARIJUANA/CANNABIS PAST 30 DAYS,
   MJYRSMOKE ,MRJ USE - SMOKING - PAST 12 MONTHS,
   MJYRVAPE ,MRJ USE - VAPING - PAST 12 MONTHS,
   MJYRDAB ,"MRJ USE - DABBING WAXES, SHATTER, OR CONC - PAST 12 MOS",
   MJYREAT ,MRJ USE - EATING OR DRINKING - PAST 12 MONTHS,
   MJYRMOUTH ,MRJ USE - DROPS/STRIPS/LOZENGES/SPRAYS IN MOUTH - PST 12 MOS,
   MJYRSKIN ,MRJ USE - LOTION/CREAM/PATCH TO SKIN - PAST 12 MONTHS,
   MJYRPILL ,MRJ USE - PILLS - PAST 12 MONTHS,
   MJYROTHER ,MRJ USE - SOME OTHER WAY - PAST 12 MONTHS,
   MJMONSMOKE ,MRJ USE - SMOKING - PAST 30 DAYS,
   MJMONVAPE ,MRJ USE - VAPING - PAST 30 DAYS,
   MJMONDAB ,"MRJ USE - DABBING WAXES, SHATTER, OR CONC - PAST 30 DAYS",
   MJMONEAT ,MRJ USE - EATING OR DRINKING - PAST 30 DAYS,
   MJMONMOUTH ,MRJ USE - DROPS/STRIPS/LOZENGES/SPRAYS IN MOUTH - PST 30 DAY,
   MJMONSKIN ,MRJ USE - LOTION/CREAM/PATCH TO SKIN - PAST 30 DAYS,
   MJMONPILL ,MRJ USE - PILLS - PAST 30 DAYS,
   MJANYMEDYR ,ANY MARIJUANA USE IN PAST 12 MONTHS RECOMMENDED BY DR,
   MJALLMEDYR ,ALL MARIJUANA USE IN PAST 12 MONTHS RECOMMENDED BY DR,
   MEDMJPA2 ,STATE MEDICAL MJ LAW PASSED AT TIME OF INTERVIEW,
   MKMBGHTYR ,PAID FOR OR BOUGHT MARIJUANA - PAST 12 MONTHS,
   MKMTRADEYR ,TRADED SOMETHING FOR MARIJUANA - PAST 12 MONTHS,
   MKMFREEYR ,"GOT FOR FREE OR SHARED SOMEONE ELSE""S MARIJUANA - PST 12 MOS",
   MKMGREWYR ,GREW OWN MARIJUANA - PAST 12 MONTHS,
   MKMOTHWAYYR ,GOT MARIJUANA IN SOME OTHER WAY - PAST 12 MONTHS,
   MKMBGHTREC ,TIME SINCE LAST PAID FOR OR BOUGHT MARIJUANA,
   MKMBGHT30N2 ,# OF DAYS PAID FOR OR BOUGHT MARIJUANA - PAST 30 DAYS,
   MKMAMTPDCOM2 ,AMT PAID FOR LAST MRJ BOUGHT - CAT - PST 12 MOS (COMBINED),
   MKMBGHTDISP ,BGHT LAST MARIJUANA FROM STORE OR DISPENSARY - PST 12 MOS,
   MKMBGHTKNW ,HOW WELL KNOW PERSON BOUGHT LAST MRJ FROM - PST 12 MOS,
   MKMBGHTJNT ,LAST BOUGHT MRJ IN PRE-ROLLED JOINTS - PST 12 MOS,
   MKMBGHTLOO ,LAST BOUGHT MRJ IN LOOSE FORM - PST 12 MOS,
   MKMBGHTVAPE ,LAST BOUGHT MRJ IN VAPING CATRIDGE/OIL/PEN - PST 12 MOS,
   MKMBGHTDAB ,LAST BOUGHT MRJ IN WAXES/SHATTER/CONCENTRATE - PST 12 MOS,
   MKMBGHTEDBLE ,LAST BOUGHT MRJ IN EDIBLES FOR EAT OR DRINK - PST 12 MOS,
   MKMBGHTDRPS ,LAST BOUGHT MRJ IN DROP/STRIP/LOZENGE/SPRAY - PST 12 MOS,
   MKMBGHTLTN ,LAST BOUGHT MRJ IN LOTION/CREAM/PATCH - PST 12 MOS,
   MKMBGHTPILL ,LAST BOUGHT MRJ IN PILLS - PST 12 MOS,
   MKMBGHTOTH ,LAST BOUGHT MRJ IN OTHER FORM - PST 12 MOS,
   MKMLOOGMCOM2 ,EST AMT OF LOOSE MRJ BGHT LAST TIME IN GRAMS-CAT (COMBINED),
   MKMLOOOUNCE ,AMT OF LOOSE MARIJUANA BOUGHT LAST TIME IN OUNCES - CAT,
   MKMSELLMRJ ,SOLD MARIJUANA IN THE PAST 12 MONTHS,
   BLNTEVER ,EVER SMOKED CIGAR WITH MARIJUANA IN IT,
   BLNTAGE ,AGE WHEN FIRST SMOKED CIGAR WITH MJ IN IT,
   BLNTYFU ,YEAR OF FIRST USE OF CIGAR WITH MJ IN IT - RECODE,
   BLNTMFU ,MONTH OF FIRST USE OF CIGAR W/MJ IN IT - RECODE,
   BLNTREC ,TIME SINCE LAST SMOKED CIGAR WITH MJ IN IT,
   BLRECFL2 ,INCONSISTENCY BETW BLNTREC AND INCIDENCE DATA,
   BLNT30DY ,# DAYS USED CIGAR WITH MJ IN IT PAST 30 DAYS,
   BLNT30C1 ,"BL02/MJ01 DISAGREE, WHICH IS CORRECT",
   BLNT30C2 ,"BL02 AND MJ RECENCY DISAGREE, WHICH IS CORRECT",
   RSNOMRJ ,WHY REPORT EARLIER THAT NEVER USED MJ/CANNABIS,
   RSNMRJMO ,WHY REPRT EARLIER NOT USE MJ/CANNABIS PAST 30 DAYS,
   BLNTNOMJ ,SMOKE CIGARS WITH NO MARIJUANA PAST 30 DAYS,
   COCEVER ,EVER USED COCAINE,
   COCAGE ,AGE WHEN FIRST USED COCAINE,
   COCYFU ,YEAR OF FIRST COCAINE USE - RECODE,
   COCMFU ,MONTH OF FIRST COCAINE USE - RECODE,
   COCREC ,TIME SINCE LAST USED COCAINE,
   COCYRTOT ,TOTAL # OF DAYS USED COCAINE IN PAST 12 MONTHS,
   CCTOTFG ,TRIMMING INDICATOR FOR COCYRTOT,
   CCFQFLG ,TRIMMED COCYRTOT IF R USED < 12 MOS,
   CCBSTWAY ,EASIEST WAY TO TELL US # DAYS USED COCAINE,
   CCDAYPYR ,# DAYS USED COCAINE PAST 12 MONTHS,
   CCDAYPMO ,# DAYS PER MONTH USED COCAINE PAST 12 MONTHS,
   CCDAYPWK ,# DAYS PER WEEK USED COCAINE PAST 12 MONTHS,
   COCUS30A ,# DAYS USED COCAINE PAST 30 DAYS,
   CC30EST ,BEST ESTIMATE # DAYS USED COCAINE PAST 30 DAYS,
   CRKEVER ,EVER USED CRACK,
   CRKAGE ,AGE WHEN FIRST USED CRACK,
   CRKYFU ,YEAR OF FIRST CRACK USE - RECODE,
   CRKMFU ,MONTH OF FIRST CRACK USE - RECODE,
   CRAKREC ,TIME SINCE LAST USED CRACK,
   CRKYRTOT ,TOTAL # DAYS USED CRACK IN PAST 12 MONTHS,
   CRTOTFG ,TRIMMING INDICATOR FOR CRKYRTOT,
   CRFQFLG ,TRIMMED CRKYRTOT IF R USED < 12 MOS,
   CRBSTWAY ,EASIEST WAY TO TELL US # DAYS USED CRACK,
   CRDAYPYR ,# DAYS USED CRACK PAST 12 MONTHS,
   CRDAYPMO ,# DAYS PER MONTH USED CRACK PAST 12 MONTHS,
   CRDAYPWK ,# DAYS PER WEEK USED CRACK PAST 12 MONTHS,
   CRKUS30A ,# DAYS USED CRACK PAST 30 DAYS,
   CR30EST ,BEST ESTIMATE # DAYS USED CRACK PAST 30 DAYS,
   HEREVER ,EVER USED HEROIN,
   HERAGE ,AGE WHEN FIRST USED HEROIN,
   HERYFU ,YEAR OF FIRST HEROIN USE - RECODE,
   HERMFU ,MONTH OF FIRST HEROIN USE - RECODE,
   HERREC ,TIME SINCE LAST USED HEROIN,
   HERYRTOT ,TOTAL # OF DAYS USED HEROIN IN PAST 12 MONTHS,
   HRTOTFG ,TRIMMING INDICATOR FOR HERYRTOT,
   HRFQFLG ,TRIMMED HERYRTOT IF R USED < 12 MOS,
   HRBSTWAY ,EASIEST WAY TO TELL US # DAYS USED HEROIN,
   HRDAYPYR ,# DAYS USED HEROIN PAST 12 MONTHS,
   HRDAYPMO ,# DAYS PER MONTH USED HEROIN PAST 12 MONTHS,
   HRDAYPWK ,# DAYS PER WEEK USED HEROIN PAST 12 MONTHS,
   HER30USE ,# DAYS USED HEROIN PAST 30 DAYS,
   HR30EST ,BEST EST. # DAYS USED HEROIN PAST 30 DAYS,
   LSD ,"EVER USED LSD (""ACID"")",
   PCP ,"EVER USED PCP (""ANGEL DUST,"" PHENCYCLIDINE)",
   PEYOTE ,EVER USED PEYOTE,
   MESC ,EVER USED MESCALINE,
   PSILCY ,EVER USED PSILOCYBIN (MUSHROOMS),
   ECSTMOLLY ,"EVER USED ""ECSTASY"" OR ""MOLLY"" (MDMA)",
   KETMINESK ,EVER USED KETAMINE,
   DMTAMTFXY ,"EVER USED DMT, AMT, FOXY",
   SALVIADIV ,EVER USED SALVIA DIVINORUM,
   HALLUCOTH ,EVER USED OTHER HALLUCINOGEN,
   HALLUCOT1 ,OTHER HALLUCINOGEN - SPECIFY 1,
   HALLUCOT2 ,OTHER HALLUCINOGEN - SPECIFY 2,
   HALLUCOT3 ,OTHER HALLUCINOGEN - SPECIFY 3,
   HALLUCOT4 ,OTHER HALLUCINOGEN - SPECIFY 4,
   HALLUCOT5 ,OTHER HALLUCINOGEN - SPECIFY 5,
   HALLUCEVR ,EVER USED HALLUCINOGENS,
   HALLUCAGE ,AGE WHEN FIRST USED HALLUCINOGENS,
   HALLUCYFU ,YEAR OF FIRST HALLUCINOGEN USE - RECODE,
   HALLUCMFU ,MONTH OF FIRST HALLUCINOGEN USE - RECODE,
   HALLUCREC ,TIME SINCE LAST USED HALLUCINOGENS,
   HALLUCYFQ ,TOTAL # OF DAYS USED HALLUCINOGENS IN PAST 12 MOS,
   HALTOTFG ,TRIMMING INDICATOR FOR HALLUCYFQ,
   HALFQFLG ,TRIMMED HALLUCYFQ IF R USED < 12 MOS,
   HALLEASWY ,EASIEST WAY TO TELL US # DAYS USED HALLUCINOGEN,
   HALLDYSYR ,# DAYS USED HALLUCINOGEN PAST 12 MONTHS,
   HALLDYPMO ,# DAYS PER MONTH USED HALLUCINOGEN PAST 12 MONTHS,
   HALLDYPWK ,# DAYS PER WEEK USED HALLUCINOGEN PAST 12 MONTHS,
   HALLUC30N ,# DAYS USED HALLUCINOGEN PAST 30 DAYS,
   HALLUC30E ,BEST EST. # DAYS USED HALLUCINOGENS PAST 30 DAYS,
   LSDAGE ,AGE WHEN FIRST USED LSD,
   LSDYFU ,YEAR OF FIRST LSD USE - RECODE,
   LSDMFU ,MONTH OF FIRST LSD USE - RECODE,
   LSDREC ,TIME SINCE LAST USED LSD,
   PCPAGE ,AGE WHEN FIRST USED PCP,
   PCPYFU ,YEAR OF FIRST PCP USE - RECODE,
   PCPMFU ,MONTH OF FIRST PCP USE - RECODE,
   PCPREC ,TIME SINCE LAST USED PCP,
   ECSTMOAGE ,AGE WHEN FIRST USED ECSTASY OR MOLLY,
   ECSTMOYFU ,YEAR OF FIRST ECSTASY OR MOLLY USE - RECODE,
   ECSTMOMFU ,MONTH OF FIRST ECSTASY OR MOLLY USE - RECODE,
   ECSTMOREC ,TIME SINCE LAST USED ECSTASY OR MOLLY,
   KETMINREC ,TIME SINCE LAST USED KETAMINE,
   DAMTFXREC ,TIME SINCE LAST USED DMT/AMT/FOXY,
   SALVIAREC ,TIME SINCE LAST USED SALVIA DIVINORUM,
   AMYLNIT ,"EVER INHALED AMYL NITRITE, ""POPPERS,"" RUSH, ETC.",
   CLEFLU ,"EVER INHALED CORRECTION FLUID, DEGREASER, ETC.",
   GAS ,EVER INHALED GASOLINE OR LIGHTER FLUID,
   GLUE ,"EVER INHALED GLUE, SHOE POLISH, OR TOLUENE",
   ETHER ,"EVER INHALED HALOTHANE, ETHER, OR OTHER ANESTHETIC",
   SOLVENT ,"EVER INHALED LACQUER THINNER, OTHER PAINT SOLVENTS",
   LGAS ,"EVER INHALED LIGHTER GASES (BUTANE, PROPANE)",
   NITOXID ,"EVER INHALED NITROUS OXIDE OR ""WHIPPITS""",
   FELTMARKR ,EVER INHALED FELT-TIP PENS/MARKERS,
   SPPAINT ,EVER INHALED SPRAY PAINTS,
   AIRDUSTER ,EVER INHALED COMPUTER KEYBOARD CLEANER/AIR DUSTER,
   OTHAEROS ,EVER INHALED OTHER AEROSOL SPRAYS,
   INHALOTH ,EVER USED OTHER INHALANTS,
   INHALOT1 ,OTHER INHALANT - SPECIFY 1,
   INHALOT2 ,OTHER INHALANT - SPECIFY 2,
   INHALOT3 ,OTHER INHALANT - SPECIFY 3,
   INHALOT4 ,OTHER INHALANT - SPECIFY 4,
   INHALOT5 ,OTHER INHALANT - SPECIFY 5,
   INHALEVER ,EVER USED INHALANTS,
   INHALAGE ,AGE WHEN FIRST USED INHALANTS,
   INHALYFU ,YEAR OF FIRST INHALANT USE - RECODE,
   INHALMFU ,MONTH OF FIRST INHALANT USE - RECODE,
   INHALREC ,TIME SINCE LAST USED INHALANTS,
   INHALYFQ ,TOTAL # OF DAYS USED INHALANT PAST 12 MONTHS,
   INHTOTFG ,TRIMMING INDICATOR FOR INHALYFQ,
   INHFQFLG ,TRIMMED INHALYFQ IF R USED < 12 MOS,
   INHEASWY ,EASIEST WAY TO TELL US # DAYS USED INHALANTS,
   INHDYSYR ,# DAYS USED INHALANT PAST 12 MONTHS,
   INHDYPMO ,# DAYS PER MONTH USED INHALANT PAST 12 MONTHS,
   INHDYPWK ,# DAYS PER WEEK USED INHALANT PAST 12 MONTHS,
   INHAL30N ,# DAYS USED INHALANT PAST 30 DAYS,
   INHAL30ES ,BEST ESTIMATE # DAYS USED INHALANTS PAST 30 DAYS,
   METHAMEVR ,EVER USED METHAMPHETAMINE,
   METHAMAGE ,AGE 1ST USED METHAMPHETAMINE,
   METHAMYFU ,YEAR 1ST USED METHAMPHETAMINE,
   METHAMMFU ,MONTH 1ST USED METHAMPHETAMINE,
   METHAMREC ,TIME SINCE LAST USED METHAMPHETAMINE,
   METHAMYFQ ,TOTAL # DAYS USED METHAMPHETAMINE PAST 12 MONTHS,
   METOTFG ,TRIMMING INDICATOR FOR METHAMYFQ,
   MEFQFLG ,TRIMMED METHAMYFQ IF R USED < 12 MOS,
   METHEASWY ,EASIEST WAY TO TELL # DAYS USED METHAMPHETAMINE,
   METHDYSYR ,# DAYS USED METHAMPHETAMINE PAST 12 MONTHS,
   METHDYPMO ,# DAYS PER MO USED METHAMPHETAMINE PAST 12 MONTHS,
   METHDYPWK ,# DAYS PER WK USED METHAMPHETAMINE PAST 12 MONTHS,
   METHAM30N ,# DAYS USED METHAMPHETAMINE PAST 30 DAYS,
   METHAM30E ,BEST ESTIMATE # DAYS USED METH PAST 30 DAYS,
   OXCNANYYR ,ANY OXYCONTIN USE PAST 12 MOS,
   PNRANYLIF ,ANY PAIN RELIEVER USE IN LIFETIME,
   PNRANYREC ,RC - MOST RECENT ANY PAIN RELIEVER USE (RECODE),
   FENTANYYR ,FENTANYL PRODUCTS - ANY PAST YEAR USE,
   PNRNMLIF ,EVER USED PAIN RELIEVER NOT DIRECTED BY DR,
   OXCNNMYR ,USED OXYCONTIN NOT DIRECTED BY DR PAST 12 MOS,
   OXCNNMAGE ,AGE 1ST USED OXYCONTIN NOT DIRECTED BY DR,
   OXCNNMYFU ,YEAR 1ST USED OXYCONTIN NOT DIRECTED BY DR,
   OXCNNMMFU ,MONTH 1ST USED OXYCONTIN NOT DIRECTED BY DR,
   PNRNMREC ,RC - MOST RECENT PAIN RELIEVER MISUSE (RECODE),
   PNRNMINIT ,PAST YEAR INITIATE FOR ANY PAIN RELIEVER MISUSE,
   PNRNMAGE ,RC - AGE AT 1ST MISUSE FOR PAST YR PNRLV INITIATES,
   PNRNMYFU ,RC - YR 1ST MISUSED FOR PAST YR PAIN RLVR INITIATES,
   PNRNMMFU ,RC - MO 1ST MISUSED FOR PAST YR PAIN RLVR INITIATES,
   PNRNM30D ,USED PAIN RLVR NOT DIRECTED BY DR PAST 30 DAYS,
   PNRNM30FQ ,# DAYS USED PAIN RLVR NOT DIRECTD BY DR PST 30 DYS,
   PNRNM30ES ,EST # DAYS USED PAIN RLVR NOT DIRECTED PST 30 DYS,
   PNRNM30AL ,USED PAIN RLVR NOT DIRECTED BY DR W/ALC PST 30 DYS,
   PNRWYNORX ,USED PAIN RLVR W/O OWN RX PAST 12 MONTHS,
   PNRWYGAMT ,USED PAIN RLVR IN GREATER AMTS THAN RX PST 12 MOS,
   PNRWYOFTN ,USED PAIN RLVR MORE OFTEN THAN RX PAST 12 MONTHS,
   PNRWYLNGR ,USED PAIN RLVR LONGER THAN RX PAST 12 MONTHS,
   PNRWYOTWY ,USED PAIN RLVR OTHER WAY NOT DIRECTED PST 12 MOS,
   PNRNMLAS1 ,LAST PAIN RLVR USED NOT DIRECTED BY DR PST 12 MOS,
   PNRRSPAIN ,USED LAST PAIN RLVR (NOT DIRECTED) TO RLV PAIN,
   PNRRSRELX ,USED LAST PAIN RLVR (NOT DIRECTED) TO RELAX,
   PNRRSEXPT ,USED LAST PAIN RLVR (NOT DIRECTED) TO EXPERIMENT,
   PNRRSHIGH ,USED LAST PAIN RLVR (NOT DIRECTED) TO GET HIGH,
   PNRRSSLEP ,USED LAST PAIN RLVR (NOT DIRECTED) FOR SLEEP,
   PNRRSEMOT ,USED LAST PAIN RLVR (NOT DIRECTED) FOR EMOTIONS,
   PNRRSDGFX ,USED LAST PAIN RLVR (NOT DIRECTED) OTH DRUG EFFECT,
   PNRRSHOOK ,USED LAST PAIN RLVR (NOT DIRECTED) BECAUSE HOOKED,
   PNRRSSOR ,USED LAST PAIN RLVR (NOT DIRECTED) OTHER REASON,
   PNRRSOTRS2 ,REASON USED LAST PAIN RLVR (NOT DIRECTED),
   PNRRSMAIN ,MAIN REASON USED LAST PAIN RLVR (NOT DIRECTED),
   PNRNORXFG ,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST PNR,
   FENTNMYR ,FENTANYL PRODUCTS - PAST YEAR MISUSE,
   TRQANYLIF ,ANY TRANQUILIZER USE IN LIFETIME,
   TRQANYREC ,RC - MOST RECENT ANY TRANQUILIZER USE (RECODE),
   TRBZOANYYR ,RC - BENZODIAZEPINES TRANQUILIZERS - ANY PAST YEAR USE,
   TRQNMLIF ,EVER USED TRANQUILIZER NOT DIRECTED BY DR,
   TRQNMREC ,RC - MOST RECENT TRANQUILIZER MISUSE (RECODE),
   TRQNMINIT ,PAST YEAR INITIATE FOR ANY TRANQUILIZER MISUSE,
   TRQNMAGE ,RC - AGE AT 1ST MISUSE FOR PAST YR TRANQ INITIATES,
   TRQNMYFU ,RC - YR 1ST MISUSED FOR PAST YR TRANQ INITIATES,
   TRQNMMFU ,RC - MO 1ST MISUSED FOR PAST YR TRANQ INITIATES,
   TRQNM30D ,USED TRANQ NOT DIRECTED BY DR PAST 30 DAYS,
   TRQNM30FQ ,# DAYS USED TRANQ NOT DIRECTD BY DR PST 30 DYS,
   TRQNM30ES ,EST # DAYS USED TRANQ NOT DIRECTED PST 30 DYS,
   TRQNM30AL ,USED TRANQ NOT DIRECTED BY DR W/ALC PST 30 DYS,
   TRQWYNORX ,USED TRANQ W/O OWN RX PAST 12 MONTHS,
   TRQWYGAMT ,USED TRANQ IN GREATER AMTS THAN RX PST 12 MOS,
   TRQWYOFTN ,USED TRANQ MORE OFTEN THAN RX PAST 12 MONTHS,
   TRQWYLNGR ,USED TRANQ LONGER THAN RX PAST 12 MONTHS,
   TRQWYOTWY ,USED TRANQ OTHER WAY NOT DIRECTED PST 12 MOS,
   TRQNMLAS1 ,LAST TRANQ USED NOT DIRECTED BY DR PST 12 MOS,
   TRQRSRELX ,USED LAST TRANQ (NOT DIRECTED) TO RELAX,
   TRQRSEXPT ,USED LAST TRANQ (NOT DIRECTED) TO EXPERIMENT,
   TRQRSHIGH ,USED LAST TRANQ (NOT DIRECTED) TO GET HIGH,
   TRQRSSLEP ,USED LAST TRANQ (NOT DIRECTED) FOR SLEEP,
   TRQRSEMOT ,USED LAST TRANQ (NOT DIRECTED) FOR EMOTIONS,
   TRQRSDGFX ,USED LAST TRANQ (NOT DIRECTED) OTH DRUG EFFECT,
   TRQRSHOOK ,USED LAST TRANQ (NOT DIRECTED) BECAUSE HOOKED,
   TRQRSSOR ,USED LAST TRANQ (NOT DIRECTED) OTHER REASON,
   TRQRSOTRS2 ,REASON USED LAST TRANQ (NOT DIRECTED),
   TRQRSMAIN ,MAIN REASON USED LAST TRANQ (NOT DIRECTED),
   TRQNORXFG ,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST TRANQ,
   TRBZONMYR ,RC - BENZODIAZEPINES TRANQUILIZERS - PAST YEAR MISUSE,
   STMANYLIF ,ANY STIMULANT USE IN LIFETIME,
   STMANYREC ,RC - MOST RECENT ANY STIMULANT USE (RECODE),
   STMNMLIF ,EVER USED STIMULANT NOT DIRECTED BY DR,
   STMNMREC ,RC - MOST RECENT STIMULANT MISUSE (RECODE),
   STMNMINIT ,PAST YEAR INITIATE FOR ANY STIMULANT MISUSE,
   STMNMAGE ,RC - AGE 1ST MISUSED FOR PAST YR STIM INITIATES,
   STMNMYFU ,RC - YR 1ST MISUSED FOR PAST YR STIM INITIATES,
   STMNMMFU ,RC - MONTH 1ST MISUSED FOR PAST YR STIM INITIATES,
   STMNM30D ,USED STIMULANT NOT DIRECTED BY DR PAST 30 DAYS,
   STMNM30FQ ,# DAYS USED STIMULANT NOT DIRECTD BY DR PST 30 DYS,
   STMNM30ES ,EST # DAYS USED STIMULANT NOT DIRECTED PST 30 DYS,
   STMNM30AL ,USED STIMULANT NOT DIRECTED BY DR W/ALC PST 30 DYS,
   STMWYNORX ,USED STIMULANT W/O OWN RX PAST 12 MONTHS,
   STMWYGAMT ,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,
   STMWYOFTN ,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,
   STMWYLNGR ,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,
   STMWYOTWY ,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,
   STMNDLYR ,USED STIMULANT WITH A NEEDLE PAST 12 MONTHS,
   STMNDLREC ,TIME SINCE LAST USED NEEDLE TO INJECT STIMULANT,
   STMNMLAS1 ,LAST STIMULANT USED NOT DIRECTED BY DR PST 12 MOS,
   STMRSWGHT ,USED LAST STIMULANT (NOT DIRECTED) TO LOSE WEIGHT,
   STMRSCONC ,USED LAST STIMULANT (NOT DIRECTED) TO CONCENTRATE,
   STMRSALRT ,USED LAST STIMULANT (NOT DIRECTED) TO BE ALERT,
   STMRSSTDY ,USED LAST STIMULANT (NOT DIRECTED) TO STUDY,
   STMRSEXPT ,USED LAST STIMULANT (NOT DIRECTED) TO EXPERIMENT,
   STMRSHIGH ,USED LAST STIMULANT (NOT DIRECTED) TO GET HIGH,
   STMRSDGFX ,USED LAST STIMULANT (NOT DIRECTED) OTH DRUG EFFECT,
   STMRSHOOK ,USED LAST STIMULANT (NOT DIRECTED) BECAUSE HOOKED,
   STMRSSOR ,USED LAST STIMULANT (NOT DIRECTED) OTHER REASON,
   STMRSOTRS2 ,REASON USED LAST STIMULANT (NOT DIRECTED),
   STMRSMAIN ,MAIN REASON USED LAST STIMULANT (NOT DIRECTED),
   STMNORXFG ,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST STIM,
   SEDANYLIF ,ANY SEDATIVE USE IN LIFETIME,
   SEDANYREC ,RC - MOST RECENT ANY SEDATIVE USE (RECODE),
   SVBZOANYYR ,RC - BENZODIAZEPINES SEDATIVES - ANY PAST YEAR USE,
   SEDNMLIF ,EVER USED SEDATIVE NOT DIRECTED BY DR,
   SEDNMREC ,RC - MOST RECENT SEDATIVE MISUSE (RECODE),
   SEDNMINIT ,PAST YEAR INITIATE FOR ANY SEDATIVE MISUSE,
   SEDNMAGE ,RC - AGE AT 1ST MISUSE FOR PAST YR SED INITIATES,
   SEDNMYFU ,RC - YR 1ST MISUSED FOR PAST YR SED INITIATES,
   SEDNMMFU ,RC - MO 1ST MISUSED FOR PAST YR SED INITIATES,
   SEDNM30D ,USED SEDATIVE NOT DIRECTED BY DR PAST 30 DAYS,
   SEDNM30FQ ,# DAYS USED SEDATIVE NOT DIRECTD BY DR PST 30 DYS,
   SEDNM30ES ,EST # DAYS USED SEDATIVE NOT DIRECTED PST 30 DYS,
   SEDNM30AL ,USED SEDATIVE NOT DIRECTED BY DR W/ALC PST 30 DYS,
   SEDWYNORX ,USED SEDATIVE W/O OWN RX PAST 12 MONTHS,
   SEDWYGAMT ,USED SEDATIVE IN GREATER AMTS THAN RX PST 12 MOS,
   SEDWYOFTN ,USED SEDATIVE MORE OFTEN THAN RX PAST 12 MONTHS,
   SEDWYLNGR ,USED SEDATIVE LONGER THAN RX PAST 12 MONTHS,
   SEDWYOTWY ,USED SEDATIVE OTHER WAY NOT DIRECTED PST 12 MOS,
   SEDNMLAST ,LAST SEDATIVE USED NOT DIRECTED BY DR PST 12 MOS,
   SEDRSRELX ,USED LAST SEDATIVE (NOT DIRECTED) TO RELAX,
   SEDRSEXPT ,USED LAST SEDATIVE (NOT DIRECTED) TO EXPERIMENT,
   SEDRSHIGH ,USED LAST SEDATIVE (NOT DIRECTED) TO GET HIGH,
   SEDRSSLEP ,USED LAST SEDATIVE (NOT DIRECTED) FOR SLEEP,
   SEDRSEMOT ,USED LAST SEDATIVE (NOT DIRECTED) FOR EMOTIONS,
   SEDRSDGFX ,USED LAST SEDATIVE (NOT DIRECTED) OTH DRUG EFFECT,
   SEDRSHOOK ,USED LAST SEDATIVE (NOT DIRECTED) BECAUSE HOOKED,
   SEDRSSOR ,USED LAST SEDATIVE (NOT DIRECTED) OTHER REASON,
   SEDRSOTRS2 ,REASON USED LAST SEDATIVE (NOT DIRECTED),
   SEDRSMAIN ,MAIN REASON USED LAST SEDATIVE (NOT DIRECTED),
   SEDNORXFG ,ONLY PST YR MISUSE W/O RX BUT RX FOR LAST SED,
   SVBZONMYR ,RC - BENZODIAZEPINES SEDATIVES - PAST YEAR MISUSE,
   IRCIGRC ,CIGARETTE RECENCY - IMPUTATION REVISED,
   IICIGRC ,CIGARETTE RECENCY - IMPUTATION INDICATOR,
   II2CIGRC ,CIGARETTE RECENCY - DETAILED IMPUTATION INDICATOR,
   IRCGRRC ,CIGAR RECENCY - IMPUTATION REVISED,
   IICGRRC ,CIGAR RECENCY - IMPUTATION INDICATOR,
   II2CGRRC ,CIGAR RECENCY - DETAILED IMPUTATION INDICATOR,
   IRPIPLF ,LIFETIME PIPE USE - IMPUTATION REVISED,
   IIPIPLF ,LIFETIME PIPE USE - IMPUTATION INDICATOR,
   IRPIPMN ,PAST MONTH PIPE USE - IMPUTATION REVISED,
   IIPIPMN ,PAST MONTH PIPE USE - IMPUTATION INDICATOR,
   IRNICVAPREC ,NICOTINE VAPING RECENCY - IMPUTATION REVISED,
   IINICVAPREC ,NICOTINE VAPING RECENCY - IMPUTATION INDICATOR,
   IRSMKLSSREC ,SMOKELESS TOBACCO RECENCY - IMPUTATION REVISED,
   IISMKLSSREC ,SMOKELESS TOBACCO RECENCY - IMPUTATION INDICATOR,
   IRALCRC ,ALCOHOL RECENCY - IMPUTATION REVISED,
   IIALCRC ,ALCOHOL RECENCY - IMPUTATION INDICATOR,
   II2ALCRC ,ALCOHOL RECENCY - DETAILED IMPUTATION INDICATOR,
   IRCBDHMPREC ,CBD OR HEMP RECENCY - IMPUTATION REVISED,
   IICBDHMPREC ,CBD OR HEMP RECENCY - IMPUTATION INDICATOR,
