   FUCD218 ,RC-FIRST USED CIGARETTES DAILY PRIOR TO AGE 18,
   FUCD221 ,RC-FIRST USED CIGARETTES DAILY PRIOR TO AGE 21,
   FUCGR18 ,RC-FIRST USED CIGARS PRIOR TO AGE 18,
   FUCGR21 ,RC-FIRST USED CIGARS PRIOR TO AGE 21,
   FUSMKLSS18 ,RC-FIRST USED SMOKELESS TOBACCO PRIOR TO AGE 18,
   FUSMKLSS21 ,RC-FIRST USED SMOKELESS TOBACCO PRIOR TO AGE 21,
   FUALC18 ,RC-FIRST USED ALCOHOL PRIOR TO AGE 18,
   FUALC21 ,RC-FIRST USED ALCOHOL PRIOR TO AGE 21,
   FUMJ18 ,RC-FIRST USED MARIJUANA PRIOR TO AGE 18,
   FUMJ21 ,RC-FIRST USED MARIJUANA PRIOR TO AGE 21,
   FUCOC18 ,RC-FIRST USED COCAINE PRIOR TO AGE 18,
   FUCOC21 ,RC-FIRST USED COCAINE PRIOR TO AGE 21,
   FUCRK18 ,RC-FIRST USED CRACK PRIOR TO AGE 18,
   FUCRK21 ,RC-FIRST USED CRACK PRIOR TO AGE 21,
   FUHER18 ,RC-FIRST USED HEROIN PRIOR TO AGE 18,
   FUHER21 ,RC-FIRST USED HEROIN PRIOR TO AGE 21,
   FUHALLUC18 ,RC-FIRST USED HALLUCINOGENS PRIOR TO AGE 18,
   FUHALLUC21 ,RC-FIRST USED HALLUCINOGENS PRIOR TO AGE 21,
   FULSD18 ,RC-FIRST USED LSD PRIOR TO AGE 18,
   FULSD21 ,RC-FIRST USED LSD PRIOR TO AGE 21,
   FUPCP18 ,RC-FIRST USED PCP PRIOR TO AGE 18,
   FUPCP21 ,RC-FIRST USED PCP PRIOR TO AGE 21,
   FUECSTMO18 ,RC-FIRST USED ECSTASY PRIOR TO AGE 18,
   FUECSTMO21 ,RC-FIRST USED ECSTASY PRIOR TO AGE 21,
   FUINHAL18 ,RC-FIRST USED INHALANTS PRIOR TO AGE 18,
   FUINHAL21 ,RC-FIRST USED INHALANTS PRIOR TO AGE 21,
   FUMETHAM18 ,RC-FIRST USED METHAMPHETAMINE PRIOR TO AGE 18,
   FUMETHAM21 ,RC-FIRST USED METHAMPHETAMINE PRIOR TO AGE 21,
   FUPNRNM18 ,RC-FIRST MISUSED PAIN RELIEVERS PRIOR TO AGE 18,
   FUPNRNM21 ,RC-FIRST MISUSED PAIN RELIEVERS PRIOR TO AGE 21,
   FUTRQNM18 ,RC-FIRST MISUSED TRANQUILIZERS PRIOR TO AGE 18,
   FUTRQNM21 ,RC-FIRST MISUSED TRANQUILIZERS PRIOR TO AGE 21,
   FUSTMNM18 ,RC-FIRST MISUSED STIMULANTS PRIOR TO AGE 18,
   FUSTMNM21 ,RC-FIRST MISUSED STIMULANTS PRIOR TO AGE 21,
   FUSEDNM18 ,RC-FIRST MISUSED SEDATIVES PRIOR TO AGE 18,
   FUSEDNM21 ,RC-FIRST MISUSED SEDATIVES PRIOR TO AGE 21,
   PNRMAINRSN ,RC-MAIN REASON FOR MISUSING PAIN RELIEVERS LAST EPISODE,
   TRQMAINRSN ,RC-MAIN REASON FOR MISUSING TRANQUILIZERS LAST EPISODE,
   STMMAINRSN ,RC-MAIN REASON FOR MISUSING STIMULANTS LAST EPISODE,
   SEDMAINRSN ,RC-MAIN REASON FOR MISUSING SEDATIVES LAST EPISODE,
   SRCPNRNM2 ,RC-SOURCE OF PAIN RELIEVERS FOR LAST MISUSE,
   SRCTRQNM2 ,RC-SOURCE OF TRANQUILIZERS FOR LAST MISUSE,
   SRCSTMNM2 ,RC-SOURCE OF STIMULANTS FOR LAST MISUSE,
   SRCSEDNM2 ,RC-SOURCE OF SEDATIVES FOR LAST MISUSE,
   SRCFRPNRNM ,RC-SOURCE OF FRIEND/RELATIVE PAIN RELIEVERS FOR LAST MISUSE,
   SRCFRTRQNM ,RC-SOURCE OF FRIEND/RELATIVE TRANQUILIZERS FOR LAST MISUSE,
   SRCFRSTMNM ,RC-SOURCE OF FRIEND/RELATIVE STIMULANTS FOR LAST MISUSE,
   SRCFRSEDNM ,RC-SOURCE OF FRIEND/RELATIVE SEDATIVES FOR LAST MISUSE,
   SRCCLFRPNR ,RC-COLLAPSED SOURCE OF FRND/REL PAIN RLVRS FOR LAST MISUSE,
   SRCCLFRTRQ ,RC-COLLAPSED SOURCE OF FRND/REL TRANQLZRS FOR LAST MISUSE,
   SRCCLFRSTM ,RC-COLLAPSED SOURCE OF FRND/REL STIMULANTS FOR LAST MISUSE,
   SRCCLFRSED ,RC-COLLAPSED SOURCE OF FRND/REL SEDATIVES FOR LAST MISUSE,
   COLDMEDS ,TAKEN A NONPRESCRIPTION COUGH MED TO GET HIGH,
   COLDREC ,TIME SINCE LAST USED COUGH/COLD MED,
   COLDYR1 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 1,
   COLDYR2 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 2,
   COLDYR3 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 3,
   COLDYR4 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 4,
   COLDYR5 ,OTHER COUGH/COLD MED USED PAST 12 MOS - SPECIFY 5,
   OTCFLAG ,INCONSISTENCY FLAG FOR REPORT OF OTC COLD MEDS,
   GHB ,EVER USED GHB,
   GHBREC ,TIME SINCE LAST USED GHB,
   COCNEEDL ,EVER USED NEEDLE TO INJECT COCAINE,
   CONDLREC ,TIME SINCE LAST USED NEEDLE TO INJECT COCAINE,
   HERSMOKE ,EVER SMOKED HEROIN,
   HRSMKREC ,TIME SINCE LAST SMOKED HEROIN,
   HERSNIFF ,EVER SNIFFED HEROIN,
   HRSNFREC ,TIME SINCE LAST SNIFFED HEROIN,
   HERNEEDL ,EVER USED NEEDLE TO INJECT HEROIN,
   HEOTSMK ,HOW USED HEROIN: SMOKED IT,
   HEOTSNF ,HOW USED HEROIN: SNIFFED IT,
   HEOTNDL ,HOW USED HEROIN: INJECTED IT WITH A NEEDLE,
   HEOTOTH ,HOW USED HEROIN: SOME OTHER WAY,
   HEOTSP ,HOW USED HEROIN: SPECIFY,
   HRNDLREC ,TIME SINCE LAST USED NEEDLE TO INJECT HEROIN,
   METHNEEDL ,EVER USED NEEDLE TO INJECT METHAMPHETAMINE,
   METHNDLRC ,TIME SINCE LAST USED NEEDLE TO INJECT METH,
   OTDGNEDL ,EVER USED NEEDLE TO INJECT ANY OTHER DRUG,
   OTDGNDLA ,OTHER DRUG INJECTED - SPECIFY 1,
   OTDGNDLB ,OTHER DRUG INJECTED - SPECIFY 2,
   OTDGNDLC ,OTHER DRUG INJECTED - SPECIFY 3,
   OTDGNDLD ,OTHER DRUG INJECTED - SPECIFY 4,
   OTDGNDLE ,OTHER DRUG INJECTED - SPECIFY 5,
   OTDGNDLRC ,TIME SINCE LAST USED A NEEDLE TO INJECT OTHER DRUG,
   GNNDREUS ,LAST TIME REUSED NEEDLE USED BEFORE,
   GNNDLSH1 ,LAST NEEDLE HAD BEEN USED BY SOMEONE ELSE,
   GNNDCLEN ,USED BLEACH TO CLEAN LAST NEEDLE BEFORE USE,
   GNNDLSH2 ,SOMEONE ELSE USED LAST NEEDLE AFTER YOU,
   GNNDGET2 ,HOW DID YOU GET THE NEEDLE LAST TIME,
   IRNPCOLDREC ,NONPRESCRIPTION COUGH OR COLD MEDS RECENCY - IMPUTATION REV,
   IINPCOLDREC ,NONPRESCRIPTION COUGH OR COLD MEDS RECENCY - IMPUTATION IND,
   IRGHBREC ,GHB RECENCY - IMPUTATION REVISED,
   IIGHBREC ,GHB RECENCY - IMPUTATION INDICATOR,
   ANYNDLREC ,RC-MOST RECENT USE OF ANY DRUG WITH A NEEDLE,
   CHMNDLREC ,RC-MOST RECENT USE OF COC/HER/METH WITH A NEEDLE,
   ANYNEDEVER ,RC-EVER USED NEEDLE TO INJECT DRUGS,
   HERNEDEVER ,RC-EVER USED A NEEDLE TO INJECT HEROIN,
   COCNEDEVER ,RC-EVER USED A NEEDLE TO INJECT COCAINE,
   MTHNEDEVER ,RC-EVER USED NEEDLE TO INJECT METHAMPHETAMINE,
   HERSMOEVER ,RC-EVER SMOKED HEROIN,
   HERSNIEVER ,RC-EVER SNIFFED HEROIN,
   NPCOLDFLAG ,RC-NONPRESCRIPTION COUGH OR COLD MEDS - EVER USED,
   NPCOLDYR ,RC-NONPRESCRIPTION COUGH OR COLD MEDS - PAST YEAR USE,
   NPCOLDMON ,RC-NONPRESCRIPTION COUGH OR COLD MEDS - PAST MONTH USE,
   GHBFLAG ,RC-GHB - EVER USED,
   GHBYR ,RC-GHB - PAST YEAR USE,
   GHBMON ,RC-GHB - PAST MONTH USE,
   RSKCIGPKD ,RISK SMOKING 1 OR MORE PACKS CIGARETTES PER DAY,
   RSKMRJMON ,RISK SMOKING MARIJUANA ONCE A MONTH,
   RSKMRJWK ,RISK SMOKING MARIJUANA ONCE OR TWICE A WEEK,
   RSKLSDTRY ,RISK TRYING LSD ONCE OR TWICE,
   RSKLSDWK ,RISK USING LSD ONCE OR TWICE A WEEK,
   RSKHERTRY ,RISK TRYING HEROIN ONCE OR TWICE,
   RSKHERWK ,RISK USING HEROIN ONCE OR TWICE A WEEK,
   RSKCOCMON ,RISK USING COCAINE ONCE A MONTH,
   RSKCOCWK ,RISK USING COCAINE ONCE OR TWICE A WEEK,
   RSKBNGDLY ,RISK HAVING 4 OR 5 DRINKS NEARLY EVERY DAY,
   RSKBNGWK ,RISK HAVING 5 OR MORE DRINKS ONCE OR TWICE A WEEK,
   DIFGETMRJ ,HOW DIFFICULT TO GET MARIJUANA,
   DIFGETLSD ,HOW DIFFICULT TO GET LSD,
   DIFGETCOC ,HOW DIFFICULT TO GET COCAINE,
   DIFGETCRK ,"HOW DIFFICULT TO GET ""CRACK""",
   DIFGETHER ,HOW DIFFICULT TO GET HEROIN,
   APPDRGMON ,APPROACHED BY SOMEONE SELLING ILL DRUG PST 30 DYS,
   RSKYFQDGR ,GET A REAL KICK OUT OF DOING DANGEROUS THINGS,
   RSKYFQTES ,LIKE TO TEST YOURSELF BY DOING RISKY THINGS,
   RKFQPBLT ,WEAR A SEATBELT WHEN RIDE FRONT PASS SEAT OF CAR,
   RKFQDBLT ,WEAR A SEATBELT WHEN YOU DRIVE A CAR,
   GRSKCIGPKD ,RC-GREAT RISK:  SMOKE 1+ PACKS CIGARETTES PER DAY,
   GRSKMRJMON ,RC-GREAT RISK:  USE MARIJUANA ONCE A MONTH,
   GRSKMRJWK ,RC-GREAT RISK:  USE MARIJUANA 1-2 TIMES PER WEEK,
   GRSKCOCMON ,RC-GREAT RISK:  USE COCAINE ONCE A MONTH,
   GRSKCOCWK ,RC-GREAT RISK:  USE COCAINE 1-2 TIMES PER WEEK,
   GRSKHERTRY ,RC-GREAT RISK:  TRYING HEROIN ONCE OR TWICE,
   GRSKHERWK ,RC-GREAT RISK:  USE HEROIN 1-2 TIMES PER WEEK,
   GRSKLSDTRY ,RC-GREAT RISK:  TRYING LSD ONCE OR TWICE,
   GRSKLSDWK ,RC-GREAT RISK:  USE LSD 1-2 TIMES PER WEEK,
   GRSKBNGDLY ,RC-GREAT RISK:  HAVE 4-5 ALC DRINKS PER DAY,
   GRSKBNGWK ,RC-GREAT RISK:  HAVE 5+ ALC DRINKS 1-2 TIMES PER WEEK,
   DIFOBTMRJ ,RC-MARIJUANA FAIRLY OR VERY EASY TO OBTAIN,
   DIFOBTCOC ,RC-COCAINE FAIRLY OR VERY EASY TO OBTAIN,
   DIFOBTCRK ,RC-CRACK FAIRLY OR VERY EASY TO OBTAIN,
   DIFOBTHER ,RC-HEROIN FAIRLY OR VERY EASY TO OBTAIN,
   DIFOBTLSD ,RC-LSD FAIRLY OR VERY EASY TO OBTAIN,
   APPDRGMON2 ,RC-APPROACHED BY SOMEONE SELLING DRUGS,
   BLNTEVER ,EVER SMOKED CIGAR WITH MARIJUANA IN IT,
   BLNTAGE ,AGE WHEN FIRST SMOKED CIGAR WITH MJ IN IT,
   BLNTYFU ,YEAR OF FIRST USE OF CIGAR WITH MJ IN IT - RECODE,
   BLNTMFU ,MONTH OF FIRST USE OF CIGAR W/MJ IN IT - RECODE,
   BLNTREC ,TIME SINCE LAST SMOKED CIGAR WITH MJ IN IT,
   BLRECFL2 ,INCONSISTENCY BETW BLNTREC AND INCIDENCE DATA,
   BLNT30DY ,# DAYS USED CIGAR WITH MJ IN IT PAST 30 DAYS,
   BLNT30C1 ,"BL02/MJ01 DISAGREE, WHICH IS CORRECT",
   BLNT30C2 ,"BL02 AND MJ RECENCY DISAGREE, WHICH IS CORRECT",
   RSNOMRJ ,WHY REPORT EARLIER THAT NEVER USED MJ OR HASHISH,
   RSNMRJMO ,WHY REPRT EARLIER NOT USE MJ OR HASH PAST 30 DAYS,
   BLNTNOMJ ,SMOKE CIGARS WITH NO MARIJUANA PAST 30 DAYS,
   MEDMJYR ,ANY MJ USE RECMDED BY DR IN PAST 12 MONTHS,
   MEDMJALL ,ALL MJ USE RECMDED BY DR IN PAST 12 MONTHS,
   MEDMJPA2 ,STATE MEDICAL MJ LAW PASSED AT TIME OF INTERVIEW,
   CIGIRTBL ,NEED TO SMOKE TO FEEL LESS IRRITABLE,
   CIGCRAVE ,"START TO CRAVE CIGS WHEN DON""T SMOKE FOR FEW HRS",
   CIGCRAGP ,"CRAVING OF CIGS LIKE STRONG FORCE CAN""T CONTROL",
   CIGINCTL ,FEEL A SENSE OF CONTROL OVER YOUR SMOKING,
   CIGAVOID ,"TEND TO AVOID PLACES THAT DON""T ALLOW SMOKING",
   CIGFNSMK ,HAVE FRIENDS WHO DO NOT SMOKE CIGARETTES,
   CIGFNLKE ,"CHOOSE NOT TO BE AROUND FRIENDS WHO DON""T SMOKE",
   CIGPLANE ,RATHER NOT TRAVEL BY AIRPLANE B/C NO SMOKING,
   CIGRNOUT ,SOMETIMES WORRY THAT YOU WILL RUN OUT OF CIGS,
   CIGREGDY ,SMOKE CIGS FAIRLY REGULARLY THROUGHOUT THE DAY,
   CIGREGWK ,SMOKE SAME AMOUNT ON WEEKENDS AS ON WEEKDAYS,
   CIGREGNM ,SMOKE SAME NUMBER OF CIGS FROM DAY TO DAY,
   CIGNMCHG ,NUMBER OF CIGS SMOKE PER DAY OFTEN CHANGES,
   CIGSVLHR ,"HAVE MANY CIGS IN HR, THEN NO CIGS TIL HRS LATER",
   CIGINFLU ,# OF CIGS SMOKE PER DAY INFLUENCED BY OTHER THINGS,
   CIGNOINF ,SMOKING NOT AFFECTED BY OTHER THINGS,
   CIGINCRS ,AMOUNT OF SMOKING HAS INCR. SINCE STARTED SMOKING,
   CIGSATIS ,NEED TO SMOKE A LOT MORE TO BE SATISFIED,
   CIGLOTMR ,SMOKE MUCH MORE NOW BEFORE FEEL ANYTHING,
   CIGWAKE ,HOW SOON AFTER WAKING DO YOU HAVE YOUR FIRST CIG,
   NDSSDEPND ,NICOTINE DEPENDENCE BASED ON NDSS SCORE,
   FTNDDEPND ,NICOTINE DEPENDENCE BASED ON FTND SCALE,
   PMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH,
   IRPMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH - IMPUTATION REVISED,
   IIPMNICDEP ,NICOTINE DEPENDENCE IN PAST MONTH - IMPUTATION INDICATOR,
   UDALTIMEUSE ,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF ALCOHOL PST 12MOS,
   UDALTIMEGET ,SPENT GREAT DEAL TIME TRY TO GET/GETTING ALC IN PST 12 MOS,
   UDALLRGAMTS ,DRANK ALC LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12MOS,
   UDALWANTBAD ,WANTED TO USE ALCOHOL SO BADLY IN PAST 12 MOS,
   UDALSTRURGE ,STRONG URGE TO DRINK ALCOHOL IN PST 12 MOS,
   UDALNEEDMOR ,NEEDED A LOT MORE ALCOHOL TO GET FEELING YOU WANT,
   UDALLESSEFF ,SAME AMT ALCOHOL HAS LESS EFFECT THAN IT USED TO,
   UDALTRYSTOP ,TRY TO CUT DOWN/STOP ALCOHOL USE IN PAST 12 MOS,
   UDALNOTSTOP ,UNABLE TO CUT/STOP ALC USE MORE THAN ONE TIME PAST 12 MOS,
   UDALWSHSTOP ,OFTEN WISH CUT DOWN OR STOP ALCOHOL USE PAST 12 MOS,
   UDALHLTHPRB ,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY ALC PST 12 MOS,
   UDALHLTHCTD ,CONTD TO USE ALCOHOL DESPITE ALCOHOL CAUSE/WORSEN PHYS PRBS,
   UDALMNTLPRB ,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY ALCOHOL PAST 12 MOS,
   UDALMNTLCTD ,CONTD ALCOHOL USE DESPITE ALC CSE/WRSN EMOT/MNTL HLTH PRBS,
   UDALBLCKOUT ,REPEATED BLACKOUTS WHILE OR AFTER DRINKING ALC PAST 12 MOS,
   UDALBLCKCTD ,CONTINUE DRINKING ALCOHOL EVEN AFTER BLACKOUTS,
   UDALSTOPACT ,LESS ACTIVITIES B/C OF ALCOHOL USE PAST 12 MOS,
   UDALWORKPRB ,ALCOHOL CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,
   UDALFMLYPRB ,ALCOHOL CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,
   UDALFMLYCTD ,CONTD ALCOHOL USE DESPITE ALC CAUSE ARGUMENTS W/FAM/FRNDS,
   UDALGETHURT ,ALCOHOL USE INCREASED CHANCE GETTING HURT PST 12 MOS,
   UDALWDSWEAT ,SWEATING/RAPID HEARTBEAT - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDTRMBL ,HANDS TREMBLE - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDSLEEP ,TROUBLE SLEEPING - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDVOMIT ,VOMITING/UPSET STOMACH - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDHALUC ,SEE/HEAR/FEEL THINGS - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDSITST ,COULD NOT SIT STILL - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALWDFLANX ,FEELING ANXIOUS - ALC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDALAVOIDWD ,USE ALC/DRG TO GET OVER/AVOID ALC WITHDRAWAL IN PST 12 MOS,
   UDALAVWALCO ,USED ALCOHOL TO GET OVER/AVOID ALC WITHDRAWAL IN PST 12 MOS,
   UDALAVWSVTR ,USED SED/TRQ/SLP PILLS/DWNRS TO AVOID ALC WDRWAL PST 12 MOS,
   UDALAVWOTHR ,USED SOMETHING ELSE TO GET OVR/AVD ALC WITHDRAWAL PST 12 MOS,
   UDMJTIMEUSE ,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF MJ PST 12 MOS,
   UDMJTIMEGET ,SPENT GREAT DEAL TIME TRY TO GET/GETTING MJ IN PST 12 MOS,
   UDMJLRGAMTS ,USED MJ LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,
   UDMJWANTBAD ,WANTED TO USE MARIJUANA SO BADLY IN PAST 12 MOS,
   UDMJSTRURGE ,STRONG URGE TO USE MARIJUANA IN PAST 12 MOS,
   UDMJNEEDMOR ,NEEDED A LOT MORE MARIJUANA TO GET FEELING YOU WANT,
   UDMJLESSEFF ,SAME AMT MARIJUANA HAS LESS EFFECT THAN IT USED TO,
   UDMJTRYSTOP ,TRY TO CUT DOWN/STOP MARIJUANA USE IN PAST 12 MOS,
   UDMJNOTSTOP ,UNABLE TO CUT/STOP MJ USE MORE THAN ONE TIME PAST 12 MOS,
   UDMJWSHSTOP ,OFTEN WISH CUT DOWN OR STOP MJ USE PAST 12 MOS,
   UDMJHLTHPRB ,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY MJ PST 12 MOS,
   UDMJHLTHCTD ,CONTD TO USE MARIJUANA DESPITE MJ CAUSE/WORSEN PHYS PRBS,
   UDMJMNTLPRB ,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY MJ PAST 12 MOS,
   UDMJMNTLCTD ,CONTD MARIJUANA USE DESPITE MJ CSE/WRSN EMOT/MNTL HLTH PRBS,
   UDMJSTOPACT ,LESS ACTIVITIES B/C OF MARIJUANA USE PAST 12 MOS,
   UDMJWORKPRB ,MARIJUANA CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,
   UDMJFMLYPRB ,MARIJUANA CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,
   UDMJFMLYCTD ,CONTD MARIJUANA USE DESPITE MJ CAUSE ARGUMENTS W/FAM/FRNDS,
   UDMJGETHURT ,MARIJUANA USE INCREASED CHANCE GETTING HURT PST 12 MOS,
   UDMJWDANGRY ,FEELING IRRITABLE OR ANGRY-MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDFLANX ,FEELING ANXIOUS/NERVOUS - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDSLEEP ,HAVING TROUBLE SLEEPING - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDAPPET ,LOSING APPETITE OR WEIGHT - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDSITST ,"COULDN""T SIT STILL - MJ WITHDRAWAL SYMPTOM PST 12 MOS",
   UDMJWDDEPRS ,FEELING DEPRESSED - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDSTMCH ,STOMACH ACHE - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDSHAKE ,SHAKING OR TREMORS - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDSWEAT ,SWEATING - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDFEVER ,FEVER - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDCHILL ,CHILLS - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJWDHEDAC ,HEADACHE - MJ WITHDRAWAL SYMPTOM PST 12 MOS,
   UDMJAVOIDWD ,USE MJ/DRG TO GET OVER/AVOID MJ WITHDRAWAL IN PST 12 MOS,
   UDMJAVWMARJ ,USED MARIJUANA TO GET OVER/AVOID MJ WITHDRAWAL IN PST 12 MOS,
   UDMJAVWOTHR ,USED SOMETHING ELSE TO GET OVR/AVD MJ WITHDRAWAL PST 12 MOS,
   UDCCTIMEUSE ,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF COCAINE PST 12MOS,
   UDCCTIMEGET ,SPENT GREAT DEAL TIME TRY TO GET/GETTING COCAINE PST 12 MOS,
   UDCCLRGAMTS ,USED COC LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,
   UDCCWANTBAD ,WANTED TO USE COCAINE SO BADLY IN PAST 12 MOS,
   UDCCSTRURGE ,STRONG URGE TO USE COCAINE IN PAST 12 MOS,
   UDCCNEEDMOR ,NEEDED A LOT MORE COCAINE TO GET FEELING YOU WANT,
   UDCCLESSEFF ,SAME AMT COCAINE HAS LESS EFFECT THAN IT USED TO,
   UDCCTRYSTOP ,TRY TO CUT DOWN/STOP COCAINE USE IN PAST 12 MOS,
   UDCCNOTSTOP ,UNABLE TO CUT/STOP COCAINE MORE THAN ONE TIME PAST 12 MOS,
   UDCCWSHSTOP ,OFTEN WISH CUT DOWN OR STOP COCAINE USE PAST 12 MOS,
   UDCCHLTHPRB ,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY COC PST 12 MOS,
   UDCCHLTHCTD ,CONTD TO USE COCAINE DESPITE COCAINE CAUSE/WORSEN PHYS PRBS,
   UDCCMNTLPRB ,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY COCAINE PAST 12 MOS,
   UDCCMNTLCTD ,CONTD COCAINE USE DESPITE COC CSE/WRSN EMOT/MNTL HLTH PRBS,
   UDCCSTOPACT ,LESS ACTIVITIES B/C OF COCAINE USE PAST 12 MOS,
   UDCCWORKPRB ,COCAINE CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,
   UDCCFMLYPRB ,COCAINE CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,
   UDCCFMLYCTD ,CONTD COCAINE USE DESPITE COC CAUSE ARGUMENTS W/FAM/FRNDS,
   UDCCGETHURT ,COCAINE USE INCREASED CHANCE GETTING HURT PST 12 MOS,
   UDCCWDFLBLU ,FELT BLUE OR DOWN AFTER USING LESS OR STOPPING COCAINE,
   UDCCWDTIRED ,FEELING TIRED/EXHAUSTED - COC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDCCWDDREAM ,HAVING BAD DREAMS - COC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDCCWDSLEEP ,TROUBLE/MORE SLEEPING - COC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDCCWDHNGRY ,FEELING HUNGRY - COC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDCCWDSITST ,SLOWED DOWN/RESTLESS - COC WITHDRAWAL SYMPTOM PST 12 MOS,
   UDCCAVOIDWD ,USE COC/OTH DRUG TO GET OVER/AVOID COC WITHDRAWAL PST 12 MOS,
   UDCCAVWCOCN ,USED COCAINE TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,
   UDCCAVWMETH ,USED METH TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,
   UDCCAVWSTIM ,USED STM TO GET OVER/AVOID COC WITHDRAWAL IN PST 12 MOS,
   UDCCAVWOTHR ,USED SOMETHING ELSE TO GET OVR/AVD COC WITHDRAWAL PST 12 MOS,
   UDHETIMEUSE ,SPENT GREAT DEAL OF TIME USING/FEEL EFF OF HEROIN PST 12 MOS,
   UDHETIMEGET ,SPENT GREAT DEAL TIME TRY TO GET/GETTING HEROIN PST 12 MOS,
   UDHELRGAMTS ,USED HER LARGER AMTS OR LONGER TIME THAN MEANT TO PST 12 MOS,
   UDHEWANTBAD ,WANTED TO USE HEROIN SO BADLY IN PAST 12 MOS,
   UDHESTRURGE ,STRONG URGE TO USE HEROIN IN PAST 12 MOS,
   UDHENEEDMOR ,NEEDED A LOT MORE HEROIN TO GET FEELING YOU WANT,
   UDHELESSEFF ,SAME AMT HEROIN HAS LESS EFFECT THAN IT USED TO,
   UDHETRYSTOP ,TRY TO CUT DOWN/STOP HEROIN USE IN PAST 12 MOS,
   UDHENOTSTOP ,UNABLE TO CUT/STOP HEROIN USE MORE THAN ONE TIME PAST 12 MOS,
   UDHEWSHSTOP ,OFTEN WISH CUT DOWN OR STOP HEROIN USE PAST 12 MOS,
   UDHEHLTHPRB ,ANY LONG-LASTING PHYS PRBS CAUSED/WORSND BY HEROIN PST 12MOS,
   UDHEHLTHCTD ,CONTD TO USE HEROIN DESPITE HEROIN CAUSE/WORSEN PHYS PRBS,
   UDHEMNTLPRB ,ANY EMOT/MNTL HLTH PRBS CAUSED/WORSND BY HEROIN PAST 12 MOS,
   UDHEMNTLCTD ,CONTD HEROIN USE DESPITE HEROIN CSE/WRSN EMOT/MNTL HLTH PRBS,
   UDHESTOPACT ,LESS ACTIVITIES B/C OF HEROIN USE PAST 12 MOS,
   UDHEWORKPRB ,HEROIN CAUSE SERIOUS PRBS AT HOME/WORK/SCH PST 12 MOS,
   UDHEFMLYPRB ,HEROIN CAUSE ARGUMENTS/PROBS W/FAMILY/FRIENDS PST 12 MOS,
   UDHEFMLYCTD ,CONTD HEROIN DESPITE HEROIN CAUSE ARGUMENTS W/FAM/FRNDS,
   UDHEGETHURT ,HEROIN INCREASED CHANCE GETTING HURT PST 12 MOS,
