Variable,Description
_PRACE , 'COMPUTED PREFERRED RACE'
_PSU , 'PRIMARY SAMPLING UNIT'
_RACEG2 , 'COMPUTED NON-HISPANIC WHITES/ALL OTHERS RACE CATEGORIES RACE/ETHNIC GROUP CODES USED IN POST-STRATIFICATION.'
_RACEGR2 , 'COMPUTED FIVE LEVEL RACE/ETHNICITY CATEGORY.'
_RACE_G , 'COMPUTED RACE GROUPS USED FOR INTERNET PREVALENCE TABLES'
_RAW , 'RAW WEIGHTING FACTOR'
_RAWCH , 'RAW CHILD WEIGHTING FACTOR'
_RAWRAKE , 'RAW WEIGHTING FACTOR USED IN RAKING'
_REGION , 'REGION'
_RFBING5 , 'BINGE DRINKING CALCULATED VARIABLE'
_RFBLDS2 , 'RESPONDENTS AGED 50+ WHO HAVE HAD A BLOOD STOOL TEST WITHIN THE PAST TWO YEARS'
_RFBMI5 , 'OVERWEIGHT OR OBESE CALCULATED VARIABLE'
_RFDRHV4 , 'HEAVY ALCOHOL CONSUMPTION  CALCULATED VARIABLE'
_RFDRMN4 , 'ADULT MEN HEAVY ALCOHOL CONSUMPTION CALCULATED VARIABLE'
_RFDRWM4 , 'ADULT WOMEN HEAVY ALCOHOL CONSUMPTION CALCULATED VARIABLE'
_RFHLTH , 'ADULTS WITH GOOD OR BETTER HEALTH'
_RFMAM2Y , 'WOMEN RESPONDENTS AGED 40+ WHO HAVE HAD A MAMMOGRAM IN THE PAST TWO YEARS'
_RFPAP32 , 'WOMEN RESPONDENTS AGED 18+ WHO HAVE HAD A PAP TEST IN THE PAST THREE YEARS'
_RFPSA21 , 'MALE RESPONDENTS AGED 40+ WHO HAVE HAD A PSA TEST IN THE PAST 2 YEARS'
_RFSEAT2 , 'ALWAYS OR NEARLY ALWAYS WEAR SEAT BELTS'
_RFSEAT3 , 'ALWAYS WEAR SEAT BELTS'
_RFSIGM2 , 'RESPONDENTS AGED 50 OR OLDER WHO HAVE HAD A SIGMOIDOSCOPY OR COLONOSCOPY'
_RFSMOK3 , 'CURRENT SMOKING CALCULATED VARIABLE'
_SMOKER3 , 'COMPUTED SMOKING STATUS'
_STATE , 'STATE FIPS CODE'
_STRWT , 'STRATUM WEIGHT'
_STSTR , 'SAMPLE DESIGN STRATIFICATION VARIABLE'
_TOTINDA , 'LEISURE TIME PHYSICAL ACTIVITY CALCULATED VARIABLE'
_WT2 , 'DESIGN WEIGHT'
_WT2CH , 'CHILD DESIGN WEIGHT'
_WT2RAKE , 'DESIGN WEIGHT USED IN RAKING'
